1 1 0.9383 -0.183398 0.294381 0.219917 -7.86157 6.79953 -3.49688 4
1 0 0.9383 -0.06818 0.103001 0.28275 -6.42214 5.04553 -3.54745 7
1 0 0.9383 -0.051672 0.085325 0.305923 -6.0883 4.64772 -3.68789 2
1 0 0.9383 -0.011539 0.166383 0.368786 -7.88619 7.98848 -4.42377 3
1 1 0.9383 -0.076766 0.07828 0.229333 -6.22788 6.01044 -3.67317 3
1 0 0.9383 -0.165935 0.143554 0.305893 -8.58429 5.91692 -2.61221 -5
1 0 0.9383 -0.198035 0.091605 0.245895 -7.95548 7.05392 -2.81939 4
1 1 0.9383 -0.171151 0.215426 0.270057 -7.67315 7.41985 -4.18354 -5
1 0 0.9383 -0.26948 0.326262 0.270382 -7.76393 6.12219 -2.83647 4
1 1 0.9383 -0.290676 0.253143 0.310474 -6.8838 5.90905 -2.85834 2
1 0 0.9383 -0.14817 0.112298 0.310588 -6.33577 5.8498 -3.18895 3
1 1 0.9383 -0.327614 0.280224 0.578343 -7.19625 5.11782 -2.45471 -4
1 0 0.9383 -0.11695 0.399086 0.218987 -5.56012 5.83239 -4.25465 -4
