1 0 0.9383 -0.22184 -0.311044 0.37349 -4.78245 -9.95858 -3.2051 -5
1 1 0.9383 -0.111006 -0.318132 0.24866 -3.27407 -12.5402 -2.71487 8
1 0 0.9383 -0.096332 -0.337157 0.37368 -3.9329 -12.8799 -1.68226 4
1 0 0.9383 -0.060076 -0.142018 0.357626 -3.13887 -12.4364 -1.45003 -4
1 1 0.9383 -0.192091 -0.151548 0.411064 -3.45711 -11.7003 -2.02318 2
1 0 0.9383 -0.04894 -0.355019 0.242051 -4.79832 -12.5467 -1.71252 2
1 0 0.9383 0.00524 -0.359602 0.393444 -2.74376 -13.8124 -1.37588 -7
1 0 0.9383 -0.11814 -0.30473 0.172009 -4.48122 -9.97028 -3.01091 9
1 1 0.9383 -0.005186 -0.37462 0.265257 -2.66357 -11.2681 -3.78869 2
1 1 0.9383 -0.170157 -0.230903 0.409099 -2.55727 -13.944 -2.31678 -2
1 0 0.9383 -0.075041 -0.206785 0.388584 -2.48438 -12.1332 -3.42159 -6
1 1 0.9383 -0.153906 -0.278873 0.452748 -3.45315 -12.3983 -2.45845 -3
1 0 0.9383 -0.124739 -0.134328 0.424156 -3.41332 -12.4317 -3.52548 -2
1 1 0.9383 -0.210864 -0.311652 0.508229 -4.62325 -12.0452 -1.30339 3
1 1 0.9383 0.052019 -0.394334 0.475912 -2.91687 -12.2714 -1.57029 -2
1 0 0.9383 0.039669 -0.393768 0.283902 -2.30226 -13.4042 -1.85763 3
1 0 0.9383 0.004132 -0.287171 0.227666 -3.85968 -10.1255 -2.99545 2
1 1 0.9383 0.000141 -0.195646 0.260463 -3.69737 -10.7602 -2.3798 9
1 0 0.9383 -0.152859 -0.373794 0.475069 -2.91467 -10.2216 -2.65233 5
1 1 0.9383 -0.162314 -0.184573 0.39346 -3.93131 -11.0823 -1.61805 -2
1 0 0.9383 -0.102321 -0.321119 0.304609 -3.20425 -14.6088 -1.1636 9
1 0 0.9383 -0.006114 -0.435991 0.47493 -3.68122 -13.5586 -1.46367 -6
