1 1 0.9383 0.10342 0.099155 0.246659 4.4214 -2.30476 -6.32901 -7
1 0 0.9383 0.160771 -0.16497 0.020924 4.44919 -1.77712 -6.6019 4
1 1 0.9383 -0.022647 0.011625 0.426142 4.22583 -3.44401 -3.65229 -4
1 1 0.9383 -0.033606 -0.106362 0.381543 4.9891 -3.23425 -4.28119 2
1 0 0.9383 0.068207 -0.093877 0.204058 4.42597 -1.79419 -5.95397 2
1 0 0.9383 0.029636 -0.00316 0.400793 4.11419 -2.88624 -5.0394 -3
1 1 0.9383 0.260631 0.003471 0.2903 4.89812 -2.98668 -3.56056 5
1 0 0.9383 0.28092 -0.190001 0.437058 4.65549 -4.72771 -2.14916 -4
1 0 0.9383 0.119075 -0.089265 0.329325 4.61545 -2.81356 -4.49436 -3
1 1 0.9383 0.06598 -0.19091 0.33153 5.23183 -4.79717 -2.20015 -3
1 1 0.9383 0.261188 0.058286 0.148687 4.22678 -2.88689 -5.59183 3
1 1 0.9383 0.131591 -0.028817 0.306731 5.26317 -3.90001 -2.92379 8
1 1 0.9383 0.319736 -0.152711 0.280096 5.34701 -3.32584 -2.99414 11
1 0 0.9383 -0.044623 0.008163 0.450482 4.74744 -4.13186 -2.51988 -2
1 0 0.9383 0.112961 -0.006756 0.355846 4.56172 -3.25118 -3.10717 4
1 0 0.9383 0.173363 -0.176842 0.348292 4.15642 -2.96392 -6.02912 8
