1 0 0.9383 -0.157844 0.242334 0.567375 -9.6762 9.53686 4.20025 3
1 1 0.9383 -0.044929 0.154136 0.629583 -9.5936 7.82794 5.55766 2
1 0 0.9383 -0.288339 0.102874 0.691601 -10.3093 7.90118 4.42145 3
1 0 0.9383 -0.294911 0.251045 0.735469 -9.68296 8.45653 4.6008 -4
1 0 0.9383 -0.242587 0.116425 0.566384 -10.5858 11.3619 3.21427 -3
1 0 0.9383 -0.129424 0.190254 0.616053 -8.85626 7.53915 5.62354 -5
1 1 0.9383 -0.422408 0.173356 0.601052 -10.0117 10.5031 3.91572 -2
1 0 0.9383 -0.426796 0.41758 0.756197 -9.50322 10.7333 4.63494 -6
1 0 0.9383 -0.174518 0.231082 0.526113 -10.0853 8.42998 4.67664 4
1 0 0.9383 -0.469947 0.375195 0.659132 -10.7883 10.6673 3.16383 -3
