1 1 0.9383 -0.055046 -0.056488 0.179199 -6.95487 2.9496 -10.4587 1
1 1 0.9383 -0.090128 0.042098 -0.061344 -6.34582 3.03332 -10.3001 1
1 0 0.9383 -0.002462 0.07553 0.136041 -6.04627 3.43202 -10.0512 1
1 1 0.9383 -0.038434 0.041382 0.10807 -6.73471 3.66477 -10.2536 1
1 1 0.9383 -0.086445 0.027676 -0.120934 -6.59972 2.52162 -10.2659 1
1 1 0.9383 -0.005454 0.025132 0.220301 -6.7588 3.27547 -9.15005 2
1 1 0.9383 -0.091459 0.173815 0.018861 -6.80717 3.64118 -9.06219 3
1 0 0.9383 -0.053771 0.121681 0.303714 -5.87286 3.34641 -9.64238 1
1 0 0.9383 -0.265391 0.04663 -0.016021 -6.56602 3.3017 -9.82417 3
1 1 0.9383 -0.202532 -0.001473 0.014025 -6.93669 3.16892 -9.59696 1
1 0 0.9383 -0.138177 -0.15933 0.058242 -6.53726 2.50146 -10.435 4
